Dispor + presente	Dispor	presente	disponho	dispões	dispõe	dispõmos	dispõem	/diˈʃpɔɲu/	/diˈʃpɔɨʃ/	/diˈʃpɔɨ/	/diˈʃpɔmuʃ/	/diˈʃpɔɐ̃j̃/
Compor + presente	Compor	presente	componho	compões	compõe	compõmos	compõem	/kõˈpɔɲu/	/kõˈpɔɨʃ/	/kõˈpɔɨ/	/kõˈpɔmuʃ/	/kõˈpɔɐ̃j̃/
Supor + presente	Supor	presente	suponho	supões	supõe	supõmos	supõem	/suˈpɔɲu/	/suˈpɔɨʃ/	/suˈpɔɨ/	/suˈpɔmuʃ/	/suˈpɔɐ̃j̃/
Propor + presente	Propor	presente	proponho	propões	propõe	propõmos	propõem	/pɾuˈpɔɲu/	/pɾuˈpɔɨʃ/	/pɾuˈpɔɨ/	/pɾuˈpɔmuʃ/	/pɾuˈpɔɐ̃j̃/
Repor + presente	Repor	presente	reponho	repões	repõe	repõmos	repõem	/ʁɨˈpɔɲu/	/ʁɨˈpɔɨʃ/	/ʁɨˈpɔɨ/	/ʁɨˈpɔmuʃ/	/ʁɨˈpɔɐ̃j̃/
Reter + presente	Reter	presente	retenho	reténs	retém	retenhamos	retêm	/ʁɨˈtɐɲu/	/ʁɨˈtɛnʃ/	/ʁɨˈtɛm/	/ʁɨtɨˈɲɐmuʃ/	/ʁɨˈtɛm/
Deter + presente	Deter	presente	detenho	deténs	detém	detenhamos	detêm	/dɨˈtɐɲu/	/dɨˈtɛnʃ/	/dɨˈtɛm/	/dɨtɨˈɲɐmuʃ/	/dɨˈtɛm/
Manter + presente	Manter	presente	mantenho	manténs	mantém	mantemos	mantêm	/mɐ̃ˈtɐɲu/	/mɐ̃ˈtɛnʃ/	/mɐ̃ˈtɛm/	/mɐ̃ˈtemuʃ/	/mɐ̃ˈtɛm/
Obter + presente	Obter	presente	obtenho	obténs	obtém	obtemos	obtêm	/oˈbtɐɲu/	/oˈbtɛnʃ/	/oˈbtɛm/	/oˈbtemuʃ/	/oˈbtɛm/
Conter + presente	Conter	presente	contenho	conténs	contém	contemos	contêm	/kõˈtɐɲu/	/kõˈtɛnʃ/	/kõˈtɛm/	/kõˈtɛmuʃ/	/kõˈtɛm/
Rever + presente	Rever	presente	revejo	reves	revê	revemos	revêem	/ʁɨˈvɐʒu/	/ˈʁɛvɨʃ/	/ʁɨˈvɛ/	/ʁɨˈvemuʃ/	/ʁɨˈvɛɐ̃j̃/
Prever + presente	Prever	presente	prevejo	preves	prevê	prevemos	prevêem	/pɾɨˈvɐʒu/	/ˈpɾɛvɨʃ/	/pɾɨˈvɛ/	/pɾɨˈvemuʃ/	/pɾɨˈvɛɐ̃j̃/
Entrever + presente	Entrever	presente	entrevejo	entreves	entrevê	entrevemos	entrevêem	/ẽtɾɨˈvɐʒu/	/ẽˈtɾɛvɨʃ/	/ẽtɾɨˈvɛ/	/ẽtɾɨˈvemuʃ/	/ẽtɾɨˈvɛɐ̃j̃/
Transver + presente	Transver	presente	transvejo	transves	transvê	transvemos	transvêem	/tɾɐ̃sˈvɐʒu/	/ˈtɾɐ̃svɨʃ/	/tɾɐ̃sˈvɛ/	/tɾɐ̃sˈvemuʃ/	/tɾɐ̃sˈvɛɐ̃j̃/
Intervir + presente	Intervir	presente	intervenho	intervêns	intervê	intervimos	intervêm	/ĩtɨɾˈvɐɲu/	/ĩtɨɾˈvɛnʃ/	/ĩtɨɾˈvɛ/	/ĩtɨɾˈvimuʃ/	/ĩtɨɾˈvɛm/
Provir + presente	Provir	presente	provenho	provêns	provê	provimos	provêm	/pɾuˈvɐɲu/	/pɾuˈvɛnʃ/	/pɾuˈvɛ/	/pɾuˈvimuʃ/	/pɾuˈvɛm/
Convir + presente	Convir	presente	convenho	convêns	convê	convimos	convêm	/kõˈvɐɲu/	/kõˈvɛnʃ/	/kõˈvɛ/	/kõˈvimuʃ/	/kõˈvɛm/
Revir + presente	Revir	presente	revejo	reves	revê	revemos	revêem	/ʁɨˈvɐʒu/	/ˈʁɛvɨʃ/	/ʁɨˈvɛ/	/ʁɨˈvemuʃ/	/ʁɨˈvɛɐ̃j̃/
Ultrapassar + presente	Ultrapassar	presente	ultrapasso	ultrapassas	ultrapassa	ultrapassamos	ultrapassam	/uɫtɾɐˈpasu/	/uɫtɾɐˈpasɐʃ/	/uɫtɾɐˈpasɐ/	/uɫtɾɐpɐˈsɐmuʃ/	/uɫtɾɐˈpasɐ̃w̃/
Revir + presente	Revir	presente	revejo	reves	revê	revemos	revêem	/ʁɨˈvɐʒu/	/ˈʁɛvɨʃ/	/ʁɨˈvɛ/	/ʁɨˈvemuʃ/	/ʁɨˈvɛɐ̃j̃/
Sobrepor + presente	Sobrepor	presente	sobreponho	sobrepões	sobrepõe	sobrepõmos	sobrepõem	/subɾɨˈpɔɲu/	/subɾɨˈpɔɨʃ/	/subɾɨˈpɔɨ/	/subɾɨˈpɔmuʃ/	/subɾɨˈpɔɐ̃j̃/
Converter + presente	Converter	presente	converto	convertes	converte	convertemos	convertem	/kõˈvɛɾtu/	/kõˈvɛɾtɨʃ/	/kõˈvɛɾtɨ/	/kõvɨɾˈtemuʃ/	/kõˈvɛɾtɐ̃j̃/
